4970,    0.480,    1.122,    0.526,    0.447,    0.037,    1.030,
  4975,    0.290,    0.251,   -1.389,    0.441,    0.039,    1.029,
  4980,    0.160,    0.641,   -2.091,    0.441,    0.038,    1.037,
  4985,    0.213,    0.755,   -2.984,    0.437,    0.042,    1.027,
  4990,    0.427,   -1.374,   -2.961,    0.437,    0.049,    1.014,
  4995,    0.526,   -1.465,   -3.320,    0.445,    0.048,    1.035,
  5000,   -1.419,   -1.236,   -3.122,    0.451,    0.068,    1.033,
  5005,   -2.374,   -1.679,   -2.167,    0.442,    0.080,    1.052,
  5010,   -2.854,   -2.358,   -1.259,    0.437,    0.077,    1.041,
  5015,   -3.732,   -3.007,    0.893,    0.442,    0.065,    1.033,
  5020,   -4.351,   -2.435,    0.885,    0.447,    0.033,    1.020,
  5025,   -3.664,   -2.442,   -1.343,    0.446,    0.030,    1.002,
  5030,   -2.908,   -2.251,   -1.496,    0.460,    0.026,    1.013,
  5035,   -2.068,   -1.702,   -1.893,    0.455,    0.031,    1.010,
  5040,   -1.412,    0.572,   -1.679,    0.465,    0.037,    1.015,
  5045,   -1.099,    0.206,   -1.595,    0.456,    0.033,    1.015,
  5050,    0.549,    0.412,   -1.564,    0.457,    0.050,    1.028,
  5055,    0.435,    0.488,   -1.557,    0.456,    0.050,    1.045,
  5060,    0.396,    0.404,   -1.236,    0.451,    0.055,    1.038,
  5065,   -1.106,    0.122,   -1.267,    0.447,    0.058,    1.041,
  5070,   -1.603,    0.503,   -1.236,    0.452,    0.061,    1.041,
  5075,   -2.412,    0.282,    0.977,    0.440,    0.055,    1.023,
  5080,   -2.916,    0.145,   -1.282,    0.438,    0.053,    1.037,
  5085,   -3.152,    0.251,   -1.396,    0.436,    0.036,    1.023,
  5090,   -3.282,    0.862,   -1.862,    0.436,    0.043,    1.038,
  5095,   -2.908,   -1.000,   -1.770,    0.437,    0.049,    1.035,
  5100,   -3.129,   -1.480,   -1.893,    0.434,    0.052,    1.032,
  5105,   -3.160,   -1.885,   -2.061,    0.444,    0.048,    1.016,
  5110,   -3.106,   -1.671,   -2.068,    0.445,    0.042,    1.027,
  5115,   -2.732,   -1.725,   -2.259,    0.446,    0.035,    1.026,
  5120,   -2.038,   -2.114,   -2.175,    0.444,    0.036,    1.017,
  5125,   -1.969,   -1.816,   -2.007,    0.448,    0.044,    1.025,
  5130,   -1.519,   -2.396,   -1.702,    0.448,    0.049,    1.022,
  5135,   -1.778,   -2.167,   -1.770,    0.455,    0.051,    1.010,
  5140,   -2.061,   -1.938,   -1.671,    0.456,    0.045,    1.020,
  5145,   -1.809,   -2.183,   -1.572,    0.450,    0.044,    1.041,
  5150,   -1.694,   -3.030,   -1.755,    0.451,    0.044,    1.045,
  5155,   -1.969,   -2.580,   -1.732,    0.451,    0.051,    1.035,
  5160,   -2.236,   -1.389,   -1.343,    0.460,    0.051,    1.028,
  5165,   -2.213,    0.916,   -1.213,    0.447,    0.052,    1.023,
  5170,   -2.152,    0.557,    0.946,    0.459,    0.052,    1.026,
  5175,   -2.152,    0.358,    0.885,    0.451,    0.053,    1.033,
  5180,   -2.458,    0.229,    0.900,    0.450,    0.051,    1.033,
  5185,   -2.679,    0.022,   -1.213,    0.454,    0.046,    1.033,
  5190,   -2.709,    0.167,   -1.541,    0.439,    0.047,    1.031,
  5195,   -2.625,    0.503,   -1.832,    0.440,    0.038,    1.029,
  5200,   -2.305,   -1.793,   -2.335,    0.438,    0.045,    1.037,
  5205,   -2.419,   -1.633,   -2.045,    0.452,    0.045,    1.028,
  5210,   -2.786,   -1.473,   -1.870,    0.448,    0.051,    1.023,
  5215,   -2.694,   -1.694,   -1.877,    0.434,    0.046,    1.039,
  5220,   -2.648,   -2.580,   -2.206,    0.446,    0.040,    1.019,
  5225,   -2.687,   -2.137,   -2.343,    0.446,    0.043,    1.030,
  5230,   -2.465,   -2.328,   -2.862,    0.448,    0.034,    1.015,
  5235,   -1.900,   -2.442,   -3.152,    0.450,    0.029,    1.033,
  5240,   -1.412,   -2.862,   -4.114,    0.445,    0.032,    1.043,
  5245,   -1.328,   -3.183,   -3.740,    0.456,    0.053,    1.020,
  5250,   -1.335,   -2.236,   -3.328,    0.460,    0.051,    1.013,
  5255,   -1.603,   -2.419,   -3.496,    0.441,    0.050,    1.020,
  5260,   -1.763,   -2.480,   -3.022,    0.455,    0.059,    1.032,
  5265,   -1.984,   -2.137,   -2.427,    0.458,    0.062,    1.028,
  5270,   -2.328,   -1.458,   -1.816,    0.453,    0.059,    1.024,
  5275,   -2.030,   -1.541,   -1.488,    0.443,    0.051,    1.030,
  5280,   -2.145,   -1.717,   -1.450,    0.444,    0.041,    1.029,
  5285,   -2.572,   -2.061,   -1.916,    0.452,    0.055,    1.018,
  5290,   -2.526,    0.923,   -1.389,    0.454,    0.054,    1.022,
  5295,   -2.389,   -1.282,   -1.366,    0.445,    0.048,    1.034,
  5300,   -2.366,   -1.259,   -1.671,    0.444,    0.038,    1.030,
  5305,   -2.389,   -1.694,   -2.213,    0.448,    0.043,    1.022,
  5310,   -2.587,    0.977,   -1.801,    0.458,    0.045,    1.022,
  5315,   -2.595,    0.671,   -1.351,    0.446,    0.047,    1.025,
  5320,   -2.312,   -1.740,   -1.480,    0.450,    0.047,    1.030,
  5325,   -2.175,   -1.297,   -1.862,    0.452,    0.043,    1.033,
  5330,   -2.251,    0.824,   -1.687,    0.457,    0.045,    1.026,
  5335,   -2.099,    0.946,   -1.175,    0.454,    0.048,    1.032,
  5340,   -2.320,   -1.175,   -1.496,    0.451,    0.050,    1.029,
  5345,   -2.412,    0.793,    0.786,    0.449,    0.053,    1.024,
  5350,   -2.763,    0.725,    0.755,    0.445,    0.047,    1.030,
  5355,   -3.061,   -1.167,   -1.122,    0.440,    0.046,    1.023,
  5360,   -2.870,   -1.511,   -1.496,    0.436,    0.036,    1.027,
  5365,   -2.480,   -1.496,   -1.748,    0.443,    0.040,    1.026,
  5370,   -2.053,   -2.068,   -2.145,    0.437,    0.039,    1.009,
  5375,   -1.725,   -2.328,   -2.557,    0.455,    0.041,    1.020,
  5380,   -1.335,   -1.603,   -2.427,    0.456,    0.043,    1.013,
  5385,    0.908,   -1.564,   -2.374,    0.452,    0.049,    1.032,
  5390,   -1.022,   -1.328,   -1.870,    0.463,    0.052,    1.030,
  5395,   -1.305,    0.824,   -1.541,    0.462,    0.053,    1.026,
  5400,   -1.145,    0.595,   -1.244,    0.450,    0.050,    1.019,
  5405,    0.854,    0.641,    0.885,    0.441,    0.044,    1.036,
  5410,    0.694,    0.763,   -1.122,    0.453,    0.037,    1.015,
  5415,    0.145,    0.167,   -1.160,    0.452,    0.042,    1.029,
  5420,    0.320,    0.229,   -1.198,    0.446,    0.040,    1.023,
  5425,    0.534,    0.793,   -1.351,    0.440,    0.056,    1.060,
  5430,   -1.290,   -2.053,   -1.809,    0.435,    0.055,    1.043,
  5435,   -2.305,   -2.442,   -1.786,    0.445,    0.065,    1.043,
  5440,   -2.969,   -2.282,   -1.328,    0.451,    0.071,    1.035,
  5445,   -3.633,   -2.419,    0.793,    0.449,    0.066,    1.040,
  5450,   -4.000,   -1.908,    0.770,    0.459,    0.053,    1.026,
  5455,   -4.450,   -1.488,    0.648,    0.452,    0.048,    1.020,
  5460,   -4.305,   -1.557,    0.793,    0.457,    0.039,    1.017,
  5465,   -3.480,   -1.679,   -1.244,    0.448,    0.017,    1.025,
  5470,   -2.709,   -1.923,   -1.671,    0.458,    0.028,    1.024,
  5475,   -2.053,   -1.198,   -2.000,    0.461,    0.027,    1.020,
  5480,   -1.419,   -1.221,   -2.389,    0.448,    0.029,    1.025,
  5485,   -1.122,    0.763,   -2.366,    0.453,    0.042,    1.030,
  5490,    0.961,    0.969,   -2.175,    0.456,    0.041,    1.032,
  5495,    0.847,   -1.190,   -2.022,    0.453,    0.050,    1.017,
  5500,   -1.045,    0.496,   -1.770,    0.458,    0.045,    1.019,
  5505,    0.847,   -1.229,   -2.038,    0.437,    0.034,    1.024,
  5510,    0.709,   -1.603,   -2.251,    0.453,    0.056,    1.045,
  5515,    0.832,   -1.297,   -1.725,    0.449,    0.058,    1.031,
  5520,   -1.198,   -1.709,   -1.580,    0.444,    0.054,    1.027,
  5525,   -1.320,   -2.083,   -1.274,    0.448,    0.054,    1.030,
  5530,   -1.740,   -2.083,   -1.473,    0.449,    0.056,    1.008,
  5535,   -1.946,   -1.770,   -1.496,    0.451,    0.049,    1.030,
  5540,   -2.633,   -1.282,   -1.519,    0.440,    0.061,    1.044,
  5545,   -3.007,   -1.465,   -1.442,    0.448,    0.058,    1.040,
  5550,   -3.000,   -1.916,   -1.458,    0.448,    0.056,    1.021,
  5555,   -3.587,   -1.389,   -1.610,    0.462,    0.046,    1.017,
  5560,   -3.381,   -1.496,   -1.664,    0.444,    0.043,    1.030,
  5565,   -2.954,   -2.221,   -1.748,    0.444,    0.049,    1.032,
  5570,   -2.816,   -2.419,   -2.053,    0.452,    0.056,    1.028,
  5575,   -2.603,   -2.412,   -1.900,    0.450,    0.047,    1.017,
  5580,   -2.549,   -1.992,   -1.801,    0.459,    0.040,    1.014,
  5585,   -2.328,   -1.396,   -2.061,    0.454,    0.039,    1.013,
  5590,   -2.000,   -1.435,   -2.503,    0.451,    0.040,    1.023,
  5595,   -1.442,    0.946,   -2.419,    0.458,    0.047,    1.020,
  5600,   -1.335,   -1.175,   -2.564,    0.445,    0.047,    1.037,
  5605,   -1.282,   -2.015,   -2.625,    0.451,    0.046,    1.030,
  5610,    0.992,   -1.938,   -2.404,    0.451,    0.053,    1.032,
  5615,   -1.389,   -2.366,   -2.396,    0.453,    0.061,    1.029,
  5620,   -1.839,   -1.992,   -1.992,    0.452,    0.065,    1.036,
  5625,   -2.648,   -1.778,   -1.473,    0.451,    0.062,    1.032,
  5630,   -3.038,   -1.427,   -1.404,    0.450,    0.059,    1.036,
  5635,   -2.893,   -1.809,   -1.076,    0.445,    0.054,    1.027,
  5640,   -2.595,   -2.183,   -1.229,    0.446,    0.044,    1.014,
  5645,   -2.160,   -2.251,   -1.137,    0.449,    0.043,    1.017,
  5650,   -1.931,   -2.297,   -1.610,    0.455,    0.034,    1.017,
  5655,   -1.931,   -2.480,   -1.916,    0.456,    0.035,    1.019,
  5660,   -1.862,   -2.992,   -2.061,    0.448,    0.042,    1.043,
  5665,   -1.748,   -3.267,   -2.045,    0.458,    0.045,    1.028,
  5670,   -1.549,   -3.068,   -2.129,    0.466,    0.041,    1.032,
  5675,   -1.503,   -3.229,   -2.129,    0.464,    0.050,    1.031,
  5680,   -1.305,   -2.595,   -2.053,    0.456,    0.046,    1.014,
  5685,    0.961,   -2.190,   -2.389,    0.467,    0.053,    1.017,
  5690,    0.877,   -1.374,   -2.290,    0.469,    0.054,    1.016,
  5695,    0.908,    0.938,   -1.763,    0.468,    0.056,    1.036,
  5700,   -1.274,    0.793,   -1.251,    0.459,    0.064,    1.034,
  5705,   -1.503,   -1.389,   -1.236,    0.450,    0.063,    1.040,
  5710,   -1.404,   -1.931,   -1.068,    0.446,    0.051,    1.034,
  5715,   -1.900,   -2.374,    0.977,    0.447,    0.050,    1.031,
  5720,   -2.290,   -2.145,   -1.114,    0.449,    0.047,    1.016,
  5725,   -2.442,   -1.564,   -1.290,    0.447,    0.048,    1.015,
  5730,   -2.557,   -1.709,   -1.526,    0.452,    0.046,    1.021,
  5735,   -2.335,   -1.427,   -1.396,    0.438,    0.038,    1.028,
  5740,   -1.931,   -1.877,   -1.786,    0.461,    0.041,    1.015,
  5745,   -1.557,   -2.458,   -2.198,    0.447,    0.049,    1.029,
  5750,   -1.000,   -2.412,   -2.603,    0.449,    0.044,    1.021,
  5755,   -1.129,   -2.725,   -3.038,    0.452,    0.047,    1.024,
  5760,   -1.229,   -2.801,   -3.030,    0.452,    0.052,    1.037,
  5765,   -1.244,   -2.763,   -3.015,    0.461,    0.057,    1.015,
  5770,   -1.335,   -1.877,   -2.786,    0.463,    0.061,    1.016,
  5775,   -1.824,   -1.358,   -2.648,    0.463,    0.061,    1.029,
  5780,   -2.854,    0.572,   -2.396,    0.468,    0.073,    1.030,
  5785,   -3.022,    0.129,   -1.656,    0.457,    0.064,    1.024,
  5790,   -3.381,    0.893,   -1.450,    0.453,    0.053,    1.044,
  5795,   -3.541,    0.282,   -1.221,    0.463,    0.056,    1.026,
  5800,   -3.404,   -1.198,   -1.320,    0.445,    0.049,    1.037,
  5805,   -3.183,   -1.770,   -1.343,    0.469,    0.046,    1.006,
  5810,   -2.793,   -1.129,   -1.114,    0.463,    0.041,    1.022,
  5815,   -2.450,   -1.473,   -1.442,    0.458,    0.041,    1.015,
  5820,   -1.717,   -1.458,   -1.488,    0.460,    0.041,    1.007,
  5825,   -1.450,    0.786,   -1.541,    0.460,    0.041,    1.020,
  5830,    0.870,   -1.549,   -2.091,    0.450,    0.044,    1.029,
  5835,    0.404,   -1.732,   -2.152,    0.466,    0.044,    1.021,
  5840,    0.587,   -1.977,   -2.290,    0.453,    0.044,    1.030,
  5845,    0.832,   -2.022,   -2.229,    0.443,    0.050,    1.025,
  5850,    0.541,   -2.259,   -2.374,    0.448,    0.045,    1.030,
  5855,    0.732,   -2.374,   -2.496,    0.460,    0.045,    1.014,
  5860,    0.809,   -1.404,   -2.396,    0.457,    0.055,    1.021,
  5865,   -1.702,    0.809,   -2.526,    0.459,    0.066,    1.024,
  5870,   -2.183,    0.725,   -2.427,    0.452,    0.059,    1.036,
  5875,   -2.297,    0.496,   -2.007,    0.444,    0.061,    1.029,
  5880,   -2.687,   -1.137,   -1.770,    0.458,    0.075,    1.025,
  5885,   -3.053,    0.786,   -1.290,    0.461,    0.067,    1.018,
  5890,   -3.251,    0.381,    0.809,    0.459,    0.056,    1.026,
  5895,   -3.244,    0.992,    0.549,    0.456,    0.050,    1.020,
  5900,   -2.763,   -1.923,    0.870,    0.452,    0.042,    1.016,
  5905,   -2.122,   -1.992,   -1.190,    0.466,    0.042,    1.021,
  5910,   -1.664,   -2.396,   -1.328,    0.447,    0.044,    1.012,
  5915,   -1.374,   -2.633,   -1.946,    0.458,    0.038,    1.017,
  5920,   -1.145,   -1.908,   -2.297,    0.462,    0.041,    1.023,
  5925,    0.832,   -1.854,   -2.053,    0.460,    0.049,    1.020,
  5930,    0.625,   -2.022,   -2.091,    0.458,    0.051,    1.024,
  5935,    0.854,   -1.763,   -1.755,    0.468,    0.059,    1.026,
  5940,    0.824,   -2.206,   -1.709,    0.459,    0.053,    1.035,
  5945,    0.809,   -3.351,   -1.763,    0.462,    0.055,    1.036,
  5950,    0.946,   -3.465,   -1.465,    0.458,    0.063,    1.034,
  5955,   -1.809,   -2.839,   -1.038,    0.476,    0.067,    1.006,
  5960,   -2.290,   -2.419,    0.587,    0.464,    0.063,    1.013,
  5965,   -2.702,   -1.862,    0.137,    0.459,    0.064,    1.031,
  5970,   -3.183,   -1.641,    0.099,    0.457,    0.053,    1.036,
  5975,   -2.931,   -1.320,    0.145,    0.451,    0.051,    1.034,
  5980,   -3.053,   -1.259,    0.374,    0.455,    0.047,    1.015,
  5985,   -3.030,   -1.061,    0.427,    0.451,    0.049,    1.009,
  5990,   -2.557,    0.725,    0.251,    0.456,    0.041,    1.007,
  5995,   -1.877,    0.442,    0.305,    0.458,    0.039,    1.015,
  6000,   -1.526,    0.969,    0.503,    0.448,    0.039,    1.031,
  6005,   -1.045,   -1.068,   -1.007,    0.457,    0.044,    1.025,
  6010,   -1.053,    0.755,   -1.480,    0.449,    0.045,    1.032,
  6015,   -1.099,    0.687,   -1.984,    0.455,    0.046,    1.025,
  6020,    0.992,    0.473,   -2.259,    0.447,    0.050,    1.037,
  6025,   -1.564,   -1.045,   -2.404,    0.442,    0.068,    1.039,
  6030,   -2.358,   -1.732,   -2.519,    0.445,    0.073,    1.038,
  6035,   -3.190,   -2.641,   -1.801,    0.444,    0.078,    1.034,
  6040,   -3.297,   -3.389,   -1.580,    0.441,    0.062,    1.024,
  6045,   -3.709,   -4.412,   -1.900,    0.453,    0.063,    1.036,
  6050,   -3.557,   -3.908,   -2.015,    0.461,    0.047,    1.010,
  6055,   -3.519,   -2.793,   -2.290,    0.467,    0.041,    1.006,
  6060,   -3.206,   -2.351,   -2.351,    0.463,    0.041,    1.023,
  6065,   -3.015,   -1.435,   -2.068,    0.467,    0.054,    1.025,
  6070,   -3.290,    0.801,   -1.885,    0.474,    0.054,    1.015,
  6075,   -3.068,    0.167,   -1.587,    0.472,    0.053,    1.037,
  6080,   -3.198,    0.305,   -1.396,    0.471,    0.040,    1.022,
  6085,   -2.343,    0.076,   -1.396,    0.460,    0.047,    1.033,
  6090,   -2.114,    0.793,   -1.557,    0.453,    0.042,    1.027,
  6095,   -1.839,   -1.503,   -2.152,    0.454,    0.050,    1.012,
  6100,   -1.694,   -1.419,   -2.053,    0.460,    0.049,    0.996,
  6105,   -1.664,   -1.374,   -2.106,    0.453,    0.044,    1.016,
  6110,   -1.404,   -1.832,   -2.519,    0.460,    0.056,    1.020,
  6115,   -1.549,   -1.007,   -2.290,    0.466,    0.065,    1.015,
  6120,   -2.221,    0.862,   -1.923,    0.460,    0.068,    1.026,
  6125,   -2.832,    0.977,   -1.465,    0.460,    0.068,    1.023,
  6130,   -2.816,   -1.557,   -1.488,    0.451,    0.059,    1.027,
  6135,   -2.656,   -1.946,   -1.396,    0.451,    0.044,    1.023,
  6140,   -2.770,   -2.259,   -1.702,    0.453,    0.047,    1.022,
  6145,   -2.366,   -1.824,   -1.885,    0.453,    0.052,    1.022,
  6150,   -2.076,   -2.251,   -1.885,    0.455,    0.040,    1.006,
  6155,   -1.603,   -1.839,   -2.335,    0.466,    0.050,    1.020,
  6160,   -1.885,   -1.908,   -2.297,    0.465,    0.058,    1.019,
  6165,   -1.893,   -1.862,   -2.015,    0.468,    0.060,    1.026,
  6170,   -1.793,   -1.702,   -1.541,    0.473,    0.062,    1.017,
  6175,   -1.908,   -1.358,   -1.389,    0.468,    0.064,    1.022,
  6180,   -2.061,    0.740,   -1.030,    0.474,    0.059,    1.008,
  6185,   -1.801,    0.343,    0.717,    0.469,    0.061,    1.026,
