 2095,   -2.725,    0.954,    0.801,    0.123,    0.017,    1.105,
  2100,   -3.549,    0.572,   -1.229,    0.130,    0.015,    1.106,
  2105,   -3.862,    0.251,   -1.137,    0.128,    0.017,    1.111,
  2110,   -4.083,    0.908,   -1.473,    0.130,    0.020,    1.115,
  2115,   -4.465,    0.297,   -1.511,    0.117,    0.034,    1.117,
  2120,   -4.320,    0.045,   -1.236,    0.132,    0.027,    1.115,
  2125,   -3.938,    0.190,   -1.396,    0.121,    0.039,    1.121,
  2130,   -2.931,    0.885,   -1.328,    0.100,    0.044,    1.127,
  2135,   -2.412,   -2.656,   -1.274,    0.125,    0.022,    1.119,
  2140,   -2.381,   -2.015,    0.854,    0.117,    0.028,    1.118,
  2145,   -2.045,   -1.900,   -1.167,    0.114,    0.022,    1.126,
  2150,   -1.862,   -2.458,    0.572,    0.111,    0.021,    1.126,
  2155,   -1.717,   -2.916,    0.778,    0.122,    0.021,    1.117,
  2160,   -1.954,   -1.702,    0.969,    0.122,    0.015,    1.117,
  2165,   -2.709,   -2.152,   -1.007,    0.119,    0.010,    1.115,
  2170,   -3.358,   -1.083,    0.610,    0.135,    0.014,    1.119,
  2175,   -3.519,    0.534,   -1.251,    0.116,    0.022,    1.123,
  2180,   -3.328,    0.267,   -1.511,    0.129,    0.022,    1.122,
  2185,   -2.824,   -1.000,   -1.045,    0.098,    0.033,    1.132,
  2190,   -2.320,   -2.297,   -1.083,    0.125,    0.028,    1.127,
  2195,   -2.137,   -1.541,   -1.312,    0.130,    0.020,    1.122,
  2200,   -2.366,   -1.145,   -1.175,    0.120,    0.021,    1.126,
  2205,   -2.351,   -1.412,   -1.549,    0.128,    0.022,    1.113,
  2210,   -3.000,    0.564,   -1.343,    0.126,    0.017,    1.116,
  2215,   -2.778,   -1.725,    0.969,    0.107,    0.028,    1.131,
  2220,   -2.801,   -3.167,    0.885,    0.118,    0.028,    1.132,
  2225,   -3.038,   -2.793,    0.725,    0.114,    0.030,    1.121,
  2230,   -2.793,   -3.038,    0.862,    0.114,    0.036,    1.118,
  2235,   -2.671,   -3.908,    0.519,    0.111,    0.036,    1.115,
  2240,   -2.366,   -4.198,    0.381,    0.117,    0.033,    1.098,
  2245,   -2.381,   -3.625,    0.679,    0.129,    0.032,    1.113,
  2250,   -2.946,   -3.312,   -1.022,    0.118,    0.046,    1.100,
