2855,   -5.007,    2.786,  -12.091,    0.048,    0.243,    1.070,
  2860,   -5.519,    2.580,  -12.473,    0.022,    0.237,    1.080,
  2865,   -6.152,    0.152,  -13.687,    0.023,    0.238,    1.076,
  2870,   -6.946,   -1.496,  -12.229,    0.038,    0.226,    1.073,
  2875,   -7.442,   -1.450,  -12.389,    0.050,    0.199,    1.072,
  2880,   -7.282,    2.244,  -13.381,    0.071,    0.176,    1.065,
  2885,   -5.725,    7.305,  -13.877,    0.054,    0.162,    1.072,
  2890,   -2.358,    9.656,  -12.488,    0.004,    0.130,    1.086,
  2895,    1.809,    5.061,  -16.748,    0.049,    0.135,    1.111,
  2900,    7.244,   -2.809,  -13.473,    0.066,    0.136,    1.136,
  2905,   10.175,   -8.816,  -19.610,    0.031,    0.153,    1.116,
  2910,   14.358,  -10.847,  -18.122,    0.008,    0.166,    1.102,
  2915,   17.389,   -6.656,  -19.931,    0.035,    0.197,    1.098,
  2920,   22.564,   -6.206,  -15.198,    0.051,    0.229,    1.139,
  2925,   23.358,    0.236,  -32.664,    0.104,    0.300,    1.123,
  2930,   21.893,   11.839,  -36.053,    0.132,    0.333,    1.111,
  2935,   19.793,   23.381,  -35.625,    0.117,    0.331,    1.119,
  2940,   20.274,   32.473,  -39.977,    0.042,    0.264,    1.115,
  2945,   26.038,    9.694,  -28.648,    0.133,    0.244,    0.425,
  2950,   20.358,    6.137,   -2.839,    0.220,    0.379,    1.113,
  2955,   15.404,   44.343,    6.305,    0.205,    0.381,    1.195,
  2960,   14.931,   55.755,    3.793,    0.097,    0.316,    1.159,
  2965,   12.114,   37.694,  -27.816,    0.274,    0.330,    1.194,
  2970,    3.832,    2.320,  -26.641,    0.257,    0.374,    1.188,
  2975,   -5.496,  -16.816,  -14.343,    0.123,    0.346,    1.176,
  2980,   -8.465,  -16.519,    4.465,    0.034,    0.264,    1.136,
  2985,  -10.160,   -2.564,   -6.687,    0.093,    0.239,    1.093,
  2990,   -7.091,   12.671,  -13.679,    0.052,    0.252,    1.079,
  2995,   -5.587,   21.053,  -30.282,    0.012,    0.286,    1.122,
  3000,   -2.633,   18.099,  -34.603,    0.101,    0.302,    1.167,
  3005,   -4.137,   12.091,  -41.068,    0.124,    0.339,    1.110,
  3010,   -9.885,    4.038,  -42.320,    0.117,    0.370,    1.072,
  3015,   -9.572,   -6.687,  -23.328,    0.082,    0.340,    1.041,
  3020,  -12.748,  -10.038,  -30.183,    0.002,    0.330,    1.014,
  3025,  -16.175,   -9.801,  -21.778,    0.059,    0.354,    0.995,
  3030,  -20.007,   -1.763,  -13.206,    0.088,    0.333,    1.021,
  3035,  -23.740,    6.366,  -14.099,    0.072,    0.322,    1.019,
  3040,  -27.969,   14.702,  -16.732,    0.028,    0.287,    1.011,
  3045,  -30.595,   18.083,  -19.778,    0.013,    0.281,    1.011,
  3050,  -38.175,   18.862,  -28.587,    0.058,    0.304,    1.035,
  3055,  -48.152,   19.412,  -25.786,    0.083,    0.301,    1.063,
  3060,  -61.641,   21.755,  -24.694,    0.133,    0.243,    1.075,
  3065,  -69.160,   19.160,  -16.687,    0.190,    0.137,    1.107,
  3070,  -70.503,   12.404,  -16.244,    0.257,    0.003,    1.104,
  3075,  -61.412,   -4.809,  -15.274,    0.281,    0.109,    1.047,
  3080,  -39.335,  -25.152,   -9.809,    0.223,    0.171,    1.042,
