134800,   -5.763,    0.305,    1.603,    0.498,    0.071,    1.000,
134805,   -5.839,    0.206,    1.427,    0.507,    0.057,    0.981,
134810,   -4.221,   -1.259,    0.770,    0.495,    0.042,    0.984,
134815,   -2.969,   -1.541,    0.122,    0.498,    0.040,    0.989,
134820,   -2.465,   -1.137,    0.274,    0.514,    0.054,    0.979,
134825,   -2.534,   -1.389,    0.106,    0.500,    0.043,    0.972,
134830,   -2.099,   -3.526,    0.061,    0.506,    0.048,    0.987,
134835,   -1.839,   -3.282,    0.015,    0.511,    0.048,    0.980,
134840,   -1.709,   -1.725,    0.343,    0.513,    0.047,    0.977,
134845,   -2.167,    0.511,    0.488,    0.516,    0.051,    0.977,
134850,   -2.664,    0.480,    0.244,    0.511,    0.054,    0.978,
134855,   -3.053,    1.000,    0.381,    0.511,    0.055,    1.003,
134860,   -3.625,    0.923,    0.541,    0.508,    0.060,    1.013,
134865,   -3.694,    1.259,    0.198,    0.513,    0.068,    1.015,
134870,   -3.755,    1.580,    0.206,    0.520,    0.073,    1.012,
134875,   -4.076,    2.519,    0.160,    0.507,    0.067,    1.008,
134880,   -3.847,    2.419,    0.183,    0.505,    0.055,    1.019,
134885,   -2.763,    0.549,    0.450,    0.478,    0.064,    1.028,
134890,   -2.702,   -1.190,    0.679,    0.506,    0.059,    1.000,
134895,   -2.625,   -1.251,    0.793,    0.509,    0.050,    1.007,
134900,    0.916,   -2.954,   -1.763,    0.499,    0.043,    1.002,
134905,   -1.145,   -2.870,   -1.526,    0.515,    0.078,    0.986,
134910,   -1.816,   -3.595,   -1.755,    0.494,    0.061,    0.992,
134915,   -2.229,   -4.427,   -2.053,    0.507,    0.068,    1.002,
134920,   -3.198,   -3.435,   -1.793,    0.514,    0.061,    0.983,
134925,   -3.557,   -2.374,   -2.061,    0.505,    0.054,    0.986,
134930,   -3.557,   -1.145,   -2.183,    0.512,    0.055,    0.988,
134935,   -3.847,    0.396,   -2.229,    0.507,    0.061,    0.992,
